# dist(Amstrong)         Energy (eV)
2.1	0
2.3	-0.152383840000418
2.5	-0.197826878000148
2.597	-0.211160464000513
2.691	-0.199459561999893
3.0     
3.1	-0.165989540000097
3.6	-0.12109073000054
4.1	-0.085443796000052
4.6	-0.068572728000111
5.1	-0.052790116000515
5.6	-0.036463275999973

