# (mesh1,mesh2,mesh3) = (200, 200, 1)
# EnergyMesh: 400
# Chemical Energy (eV)  sigma_yz   sigma_zx   sigma_xy
-1.000000e+00 0.000000e+00 0.000000e+00 6.370077e-01
-9.950000e-01 0.000000e+00 0.000000e+00 4.981630e-01
-9.900000e-01 0.000000e+00 0.000000e+00 3.950737e-01
-9.850000e-01 0.000000e+00 0.000000e+00 2.968948e-01
-9.800000e-01 0.000000e+00 0.000000e+00 1.851821e-01
-9.750000e-01 0.000000e+00 0.000000e+00 1.228551e-01
-9.700000e-01 0.000000e+00 0.000000e+00 7.086660e-02
-9.650000e-01 0.000000e+00 0.000000e+00 7.092347e-02
-9.600000e-01 0.000000e+00 0.000000e+00 7.652602e-02
-9.550000e-01 0.000000e+00 0.000000e+00 1.184422e-01
-9.500000e-01 0.000000e+00 0.000000e+00 1.866443e-01
-9.450000e-01 0.000000e+00 0.000000e+00 2.822497e-01
-9.400000e-01 0.000000e+00 0.000000e+00 4.026140e-01
-9.350000e-01 0.000000e+00 0.000000e+00 5.187539e-01
-9.300000e-01 0.000000e+00 0.000000e+00 6.782110e-01
-9.250000e-01 0.000000e+00 0.000000e+00 8.531002e-01
-9.200000e-01 0.000000e+00 0.000000e+00 9.690180e-01
-9.150000e-01 0.000000e+00 0.000000e+00 1.020608e+00
-9.100000e-01 0.000000e+00 0.000000e+00 1.117892e+00
-9.050000e-01 0.000000e+00 0.000000e+00 1.263509e+00
-9.000000e-01 0.000000e+00 0.000000e+00 1.406695e+00
-8.950000e-01 0.000000e+00 0.000000e+00 1.596544e+00
-8.900000e-01 0.000000e+00 0.000000e+00 1.773174e+00
-8.850000e-01 0.000000e+00 0.000000e+00 1.568542e+00
-8.800000e-01 0.000000e+00 0.000000e+00 9.501315e-01
-8.750000e-01 0.000000e+00 0.000000e+00 6.339965e-02
-8.700000e-01 0.000000e+00 0.000000e+00 -6.670348e-01
-8.650000e-01 0.000000e+00 0.000000e+00 -1.143442e+00
-8.600000e-01 0.000000e+00 0.000000e+00 -1.350654e+00
-8.550000e-01 0.000000e+00 0.000000e+00 -1.411550e+00
-8.500000e-01 0.000000e+00 0.000000e+00 -1.267314e+00
-8.450000e-01 0.000000e+00 0.000000e+00 -1.026008e+00
-8.400000e-01 0.000000e+00 0.000000e+00 -7.406771e-01
-8.350000e-01 0.000000e+00 0.000000e+00 3.326209e-01
-8.300000e-01 0.000000e+00 0.000000e+00 -4.355336e-01
-8.250000e-01 0.000000e+00 0.000000e+00 -5.766228e-01
-8.200000e-01 0.000000e+00 0.000000e+00 -5.098983e-01
-8.150000e-01 0.000000e+00 0.000000e+00 -4.612637e-01
-8.100000e-01 0.000000e+00 0.000000e+00 -3.781712e-01
-8.050000e-01 0.000000e+00 0.000000e+00 -3.042117e-01
-8.000000e-01 0.000000e+00 0.000000e+00 -2.285071e-01
-7.950000e-01 0.000000e+00 0.000000e+00 -1.820102e-01
-7.900000e-01 0.000000e+00 0.000000e+00 -1.208460e-01
-7.850000e-01 0.000000e+00 0.000000e+00 -6.061358e-02
-7.800000e-01 0.000000e+00 0.000000e+00 2.448201e-04
-7.750000e-01 0.000000e+00 0.000000e+00 4.604613e-02
-7.700000e-01 0.000000e+00 0.000000e+00 8.932996e-02
-7.650000e-01 0.000000e+00 0.000000e+00 1.553028e-01
-7.600000e-01 0.000000e+00 0.000000e+00 2.015581e-01
-7.550000e-01 0.000000e+00 0.000000e+00 2.608283e-01
-7.500000e-01 0.000000e+00 0.000000e+00 2.902894e-01
-7.450000e-01 0.000000e+00 0.000000e+00 3.391299e-01
-7.400000e-01 0.000000e+00 0.000000e+00 3.854702e-01
-7.350000e-01 0.000000e+00 0.000000e+00 4.260850e-01
-7.300000e-01 0.000000e+00 0.000000e+00 4.589276e-01
-7.250000e-01 0.000000e+00 0.000000e+00 5.034973e-01
-7.200000e-01 0.000000e+00 0.000000e+00 5.387349e-01
-7.150000e-01 0.000000e+00 0.000000e+00 5.765798e-01
-7.100000e-01 0.000000e+00 0.000000e+00 5.917191e-01
-7.050000e-01 0.000000e+00 0.000000e+00 5.953789e-01
-7.000000e-01 0.000000e+00 0.000000e+00 5.919683e-01
-6.950000e-01 0.000000e+00 0.000000e+00 5.769526e-01
-6.900000e-01 0.000000e+00 0.000000e+00 5.694716e-01
-6.850000e-01 0.000000e+00 0.000000e+00 5.339880e-01
-6.800000e-01 0.000000e+00 0.000000e+00 4.851713e-01
-6.750000e-01 0.000000e+00 0.000000e+00 4.593143e-01
-6.700000e-01 0.000000e+00 0.000000e+00 4.115896e-01
-6.650000e-01 0.000000e+00 0.000000e+00 3.774799e-01
-6.600000e-01 0.000000e+00 0.000000e+00 3.399671e-01
-6.550000e-01 0.000000e+00 0.000000e+00 3.062545e-01
-6.500000e-01 0.000000e+00 0.000000e+00 2.856692e-01
-6.450000e-01 0.000000e+00 0.000000e+00 2.686093e-01
-6.400000e-01 0.000000e+00 0.000000e+00 2.345674e-01
-6.350000e-01 0.000000e+00 0.000000e+00 2.031039e-01
-6.300000e-01 0.000000e+00 0.000000e+00 1.735193e-01
-6.250000e-01 0.000000e+00 0.000000e+00 1.555249e-01
-6.200000e-01 0.000000e+00 0.000000e+00 1.342302e-01
-6.150000e-01 0.000000e+00 0.000000e+00 9.478411e-02
-6.100000e-01 0.000000e+00 0.000000e+00 6.939137e-02
-6.050000e-01 0.000000e+00 0.000000e+00 3.828053e-02
-6.000000e-01 0.000000e+00 0.000000e+00 8.655592e-03
-5.950000e-01 0.000000e+00 0.000000e+00 -1.563444e-02
